SCH_ID,SCH_NAME,SCH_CAT,SCH_TYPE,LAT,LONG,BARANGAY,MUNNAME,PROV,PSGC_MUNI,PSGC_BRGY,PSGC_PROV
318201,Mauyag C. Papandayan NHS,SHS,Public,7.794411,124.198838,Rinabor (Pob.),Bayang,LANAO DEL SUR,PH153604000,PH153604039,PH153600000
133610,Balut PS,PS,Public,7.830293,124.171491,Balut Maito,Binidayan,LANAO DEL SUR,PH153605000,PH153605003,PH153600000
133611,Binidayan CES,CES,Public,7.804836,124.161503,Basak,Binidayan,LANAO DEL SUR,PH153605000,PH153605004,PH153600000
133612,Bubongaranao PS,PS,Public,7.79641,124.157,Bubonga-Ranao,Binidayan,LANAO DEL SUR,PH153605000,PH153605006,PH153600000
133613,Dimaporo CES,CES,Public,7.796508,124.166254,Pagalamatan (Pob.),Binidayan,LANAO DEL SUR,PH153605000,PH153605020,PH153600000
133614,Ingud PS,PS,Public,7.806554,124.146653,Ingud,Binidayan,LANAO DEL SUR,PH153605000,PH153603027,PH153600000
133615,Kialilidan PS,PS,Public,7.806003,124.152973,Kialilidan,Binidayan,LANAO DEL SUR,PH153605000,PH153605011,PH153600000
133616,Lumbac PS,PS,Public,7.804538,124.175329,Lumbac,Binidayan,LANAO DEL SUR,PH153605000,PH153602052,PH153600000
133617,Madaya PS,PS,Public,7.794197,124.169058,Madaya,Binidayan,LANAO DEL SUR,PH153605000,PH153605015,PH153600000
133618,Magonaya ES,ES,Public,7.805643,124.17916,Magonaya,Binidayan,LANAO DEL SUR,PH153605000,PH153605016,PH153600000
133619,Maindig ES,ES,Public,7.806498,124.16684,Maindig,Binidayan,LANAO DEL SUR,PH153605000,PH153605017,PH153600000
133620,Pantar PS,PS,Public,7.792935,124.17395,Pantar,Binidayan,LANAO DEL SUR,PH153605000,PH153604033,PH153600000
133621,Picalilangan PS,PS,Public,7.801425,124.147724,Picalilangan,Binidayan,LANAO DEL SUR,PH153605000,PH153605022,PH153600000
133622,Soldaroro ES,ES,Public,7.808272,124.135929,Soldaroro,Binidayan,LANAO DEL SUR,PH153605000,PH153605028,PH153600000
133623,Tambac PS,PS,Public,7.805267,124.17755,Tambac,Binidayan,LANAO DEL SUR,PH153605000,PH153605030,PH153600000
133624,Timbangan ES,ES,Public,7.801129,124.137141,Timbangan,Binidayan,LANAO DEL SUR,PH153605000,PH153605033,PH153600000
408393,"IBN khaldon Integrated School, Inc.",MD,Private,7.795825,124.167083,Pagalamatan (Pob.),BINIDAYAN,LANAO DEL SUR,PH153605000,PH153605020,PH153600000
408471,Mahad Addinie Al-Islamie Integrated School Inc.,MD,Private,,,Picalilangan,BINIDAYAN,LANAO DEL SUR,PH153605000,PH153605022,PH153600000
318222,Ampaso Mem. NHS,JHS,Public,7.79544,124.166,Poblacion,Binidayan,LANAO DEL SUR,PH153605000,PH153605025,PH153600000
318205,Sittie Ayeesha NHS,SHS,Public,7.80407,124.162923,Olama,Binidayan,LANAO DEL SUR,PH153605000,PH153605019,PH153600000
600166,MSU Binidayan Community High School,SUC,SUC ,7.795269444,124.16865,Pagalamatan (Pob.),Binidayan,LANAO DEL SUR,PH153605000,PH153605020,PH153600000
408393,"IBN khaldon Integrated School, Inc.",PJHS,Private,,,Pagalamatan (Pob.),Binidayan,LANAO DEL SUR,PH153605000,PH153605020,PH153600000
408471,Mahad Addinie Al-Islamie Integrated School Inc.,PJHS,Private,,,Picalilangan,Binidayan,LANAO DEL SUR,PH153605000,PH153605022,PH153600000
134735,Abdulmanap Basal ES,ES,Public,5.077844,119.758033,Lakit Lakit,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002009,PH157000000
134726,Aliakbar ES,ES,Public,5.032208,119.802261,Pababag,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002021,PH157000000
134727,Bacud Mahabah Pilot School,ES,Public,5.063,119.757,Tubig Basag,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002042,PH157000000
217519,Badjao Kasulutan PS,PS,Public,5.016708,119.7722,Simandagit,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002033,PH157000000
134729,Bohe Basag ES,ES,Public,5.061267,119.747589,Tubig Basag,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002042,PH157000000
134898,Bongao CES,CES,Public,5.028001,119.772072,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
217513,Bongao CLES,CES,Public,5.028291,119.772275,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
134899,Bongao ES,ES,Public,5.027529,119.771502,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
134900,Datu Halun CES,CES,Public,5.027284,119.772592,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
134902,Datu Halun Lab. School,ES,Public,5.028594,119.772677,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
134901,Datu Halun Pilot ES,ES,Public,5.02789,119.773029,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
217514,Hadji Yahya I. Pailan PS,PS,Public,5.151117,119.864306,Silubog,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002031,PH157000000
134732,Hji. Mohammad Sali ES,ES,Public,5.034969,119.781136,Lagasan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002044,PH157000000
134715,Hji. Yahiya Biste ES,ES,Public,5.008911,119.751464,Pasiagan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002026,PH157000000
217527,Hji. Yunos Jumdan ES,ES,Public,5.027208,119.768717,Pag-Asa,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002047,PH157000000
134733,Ipil PS,PS,Public,5.051033,119.860078,Ipil,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002005,PH157000000
134695,Kamagong PS,ES,Public,5.144922,119.878092,Kamagong,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002006,PH157000000
134734,Karungdong CFES,ES,Public,5.045872,119.76995,Karungdong,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002007,PH157000000
217521,Kubang Mandulan PS,PS,Public,5.114325,119.801219,Mandulan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002017,PH157000000
217517,Lamion Walking (Annex) PS,PS,Public,5.028989,119.776117,Lamion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002010,PH157000000
217518,Lamion Walking (Badjao) ES,ES,Public,5.027186,119.776972,Lamion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002010,PH157000000
134716,Lamion Walking (Main) ES,ES,Public,5.027239,119.778169,Lamion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002010,PH157000000
217507,Lapid Lapid Child Friendly School,ES,Public,5.097028,119.8205,Lapid Lapid,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002012,PH157000000
134736,Lato Lato ES,ES,Public,5.059352,119.779601,Lato Lato,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002013,PH157000000
134737,Logpond ES,ES,Public,5.075114,119.822181,Masantong,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002018,PH157000000
134738,Lupa Pula PS,PS,Public,5.062428,119.822842,Pagatpat,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002046,PH157000000
134739,Luuk Banca ES,ES,Public,5.030272,119.766831,Pag-asa,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002047,PH157000000
134740,Luuk Pangdan ES,ES,Public,5.069483,119.786647,Luuk Pandan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002014,PH157000000
217506,Luuk Siabon PS,PS,Public,5.055547,119.776169,Karungdong,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002007,PH157000000
217528,Malassa ES,ES,Public,5.061631,119.812456,Malassa,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002016,PH157000000
134741,Mandulan ES,ES,Public,5.107856,119.786597,Mandulan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002017,PH157000000
217520,Nalil ES,ES,Public,5.025042,119.755181,Nalil,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002045,PH157000000
134730,Pababag CFES,CES,Public,5.031964,119.790289,Pababag,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002021,PH157000000
134897,Pag-asa ES,ES,Public,5.026341,119.770173,Pag-Asa,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002047,PH157000000
134744,Pagasinan ES,ES,Public,5.037564,119.745481,Pagasinan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002022,PH157000000
134721,Pagatpat PS,PS,Public,5.056553,119.822962,Pagatpat,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002046,PH157000000
134718,Pahut ES,ES,Public,5.020656,119.737844,Pahut,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002023,PH157000000
134742,Pakias PS,PS,Public,5.053633,119.757317,Pakias,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002024,PH157000000
134719,Panglima Annao ES,ES,Public,5.012917,119.760883,Pasiagan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002026,PH157000000
134747,Panglima Arasia ES,ES,Public,5.044756,119.746217,Sanga-Sanga,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002030,PH157000000
134745,Paniongan ES,ES,Public,5.042791,119.78094,Paniongan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002025,PH157000000
134720,Prov'l. Housing ES,ES,Public,5.019528,119.768556,Tubig-Boh,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002049,PH157000000
134903,Salamat ES,ES,Public,5.032814,119.773528,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
217515,Salip Angkaya Patal ES,ES,Public,5.067806,119.764514,Karungdong,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002007,PH157000000
134722,Sama Kasulutan ES,ES,Public,5.016709,119.772335,Simandagit,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002033,PH157000000
217532,Sea Orchid ES,ES,Public,5.029533,119.757633,Nalil,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002045,PH157000000
134748,Silubbog PS,PS,Public,5.148325,119.848006,Silubog,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002031,PH157000000
134746,Silubbog PS ANNEX,PS,Public,5.120176,119.856596,Silubog,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002031,PH157000000
134723,Simandagit ES,ES,Public,5.012725,119.769261,Simandagit,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002033,PH157000000
134749,Sitimpah PS Annex,PS,Public,5.065964,119.792908,Luuk Pandan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002014,PH157000000
134750,Sumangat PS,PS,Public,5.151625,119.835542,Sumangat,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002034,PH157000000
134728,Tanghal Bahih ES,ES,Public,5.142775,119.822561,Sumangat,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002034,PH157000000
134713,Tarawakan ES,ES,Public,5.130828,119.876561,Tarawakan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002037,PH157000000
217529,Tengol Tengol ES,ES,Public,5.065909,119.801205,Malassa,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002016,PH157000000
134751,Tongsinah ES,ES,Public,5.036581,119.779231,Tongsinah,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002040,PH157000000
134724,Tubig Mampallan CES,CES,Public,5.028203,119.7738,Tubig-Mampallam,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002050,PH157000000
134725,Tubig Tanah Pilot ES,ES,Public,5.0205,119.775031,Tubig Tanah,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002048,PH157000000
217516,Ungus Ungus ES,ES,Public,5.047686,119.853422,Ungus-Ungus,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002043,PH157000000
134752,Yusop Dais ESl,ES,Public,5.041597,119.742558,Sanga-Sanga,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002030,PH157000000
407928,"Bongao Advent Academy, Inc.",PES,Private,5.02203,119.7683,Tubig-Boh,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002049,PH157000000
408383,Bongao Discovery School,PES,Private,5.03162,119.77238,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
477501,"Abubakar Computer Learning Center Foundation, Inc",PES,Private,5.01233,119.76545,Simandagit,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002033,PH157000000
408061,"Bajau Village Learning Center, Inc.",PES,Private,,,Pag-asa,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002047,PH157000000
477502,Bongao Adventist Elementary,PES,Private,5.02238,119.76852,Tubig-Boh,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002049,PH157000000
477503,Mahardika Institute of Technology High School,PES,Private,5.02615,119.77555,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
406080,Notre Dame of Bungao,PES,Private,5.0316,119.77223,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
600283,MSU-TCTO Child Dev't Center-Laboratory Elementary SChool,SUC,SUC,5.026394,119.772594,Tubig-Mampallam,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002050,PH157000000
318505,Boloboc Science and Technology High School,SHS,Public,5.050789,119.745789,Sanga-Sanga,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002030,PH157000000
318502,Pagasinan NHS,SHS,Public,5.038136,119.745792,Pagasinan,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002022,PH157000000
305052,Sanga-Sanga NHS,JHS,Public,5.020801,119.738,Pahut,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002023,PH157000000
305066,Tawi Tawi SAT,SHS,Public,5.025636,119.771269,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
305065,Tawi-Tawi School of Fisheries,SHS,Public,5.032258,119.775825,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
600238,Mindanao State University - Ungus Matata Extension,SUC,SUC ,,,Ungus-ungus,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002043,PH157000000
600286,MSU-TCTO Preparatory High School,SUC,SUC ,5.02725,119.77338,Tubig-Mampallam,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002050,PH157000000
600285,MSU-TCTO Science High School,SUC,SUC ,5.02464,119.77174,Tubig-Mampallam,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002050,PH157000000
477501,"Abubakar Computer Learning Center Foundation, Inc",PJHS,Private,5.01233,119.76545,Simandagit,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002033,PH157000000
407928,"Bongao Advent Academy, Inc.",PJHS,Private,5.02203,119.7683,Tubig-Boh,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002049,PH157000000
408383,Bongao Discovery School,PJHS,Private,5.03162,119.77238,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
477503,Mahardika Institute of Technology High School,PSHS,Private,5.02615,119.77555,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
406080,Notre Dame of Bungao,PSHS,Private,5.0316,119.77223,Bongao Poblacion,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002027,PH157000000
405845,"Tawi-tawi School of Midwifery, Inc.",PSHS,Private,5.01757,119.768,Tubig-Boh,BONGAO (Capital),TAWI-TAWI,PH157002000,PH157002049,PH157000000
133258,Bacolod PS,PS,Public,7.958286,124.360041,Bacolod,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633001,PH153600000
133259,Buadiposo PS,PS,Public,7.963381,124.368445,Buadiposo Proper,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633006,PH153600000
196766,Buntong ES Polacion Annex,ES,Public,7.949558,124.37913,Manacab (Pob.),Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633019,PH153600000
133260,Buntong Pob. ES (Main),ES,Public,7.948997,124.378057,Manacab (Pob.),Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633019,PH153600000
133261,Catogonan ES,ES,Public,7.95862,124.383026,Katogonan,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633014,PH153600000
133263,Gata ES,ES,Public,7.938484,124.371087,Gata,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633011,PH153600000
133264,Lumbac ES,ES,Public,7.967513,124.377363,Lumbac,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153602052,PH153600000
133265,Lumbatan ES,ES,Public,7.963152,124.373056,Lumbatan Pataingud,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633018,PH153600000
133266,Ragondingan CES,CES,Public,7.970297,124.362832,Boto Ragondingan,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633042,PH153600000
133267,Sapot PS,PS,Public,7.944039,124.37792,Sapot,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633026,PH153600000
133268,Tuka PS,PS,Public,7.958396,124.357135,Tuka,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633031,PH153600000
318122,Abedin Mem. NHS,JHS,Public,7.957389,124.377972,Tarik,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153633030,PH153600000
304960,Buadiposo-Buntong NHS,JHS,Public,7.965833,124.3775,Lumbac,Buadiposo-Buntong,LANAO DEL SUR,PH153633000,PH153602052,PH153600000
133244,Bagoa-ingud PS,PS,Public,7.97851,124.355608,Bagoaingud,Bubong,LANAO DEL SUR,PH153606000,PH153601002,PH153600000
133251,Batangan CES,CES,Public,7.991871,124.393648,Batangan,Bubong,LANAO DEL SUR,PH153606000,PH153606005,PH153600000
133245,Bubong ES,ES,Public,7.984701,124.363094,Poblacion (Bubong),Bubong,LANAO DEL SUR,PH153606000,PH153606007,PH153600000
133252,Carigongan PS,PS,Public,7.996528,124.406709,Carigongan,Bubong,LANAO DEL SUR,PH153606000,PH153606011,PH153600000
133253,Datu Alambas PS,PS,Public,7.985603,124.389368,Salipongan,Bubong,LANAO DEL SUR,PH153606000,PH153603047,PH153600000
133246,Dilimbayan PS,PS,Public,7.982121,124.359398,Poblacion (Bubong),Bubong,LANAO DEL SUR,PH153606000,PH153606007,PH153600000
133254,Dimapatoy PS,PS,Public,7.985873,124.398407,Dimapatoy,Bubong,LANAO DEL SUR,PH153606000,PH153606015,PH153600000
133247,Matampay ES,ES,Public,7.996666,124.362167,Matampay Dimarao,Bubong,LANAO DEL SUR,PH153606000,PH153606031,PH153600000
133249,Panalawan-Montian CES,CES,Public,7.983402,124.381202,Panalawan,Bubong,LANAO DEL SUR,PH153606000,PH153606038,PH153600000
133255,Pantar ES,ES,Public,7.975448,124.401351,Pantar,Bubong,LANAO DEL SUR,PH153606000,PH153604033,PH153600000
133250,Pindoguan ES,ES,Public,7.986807,124.368598,Pendogoan,Bubong,LANAO DEL SUR,PH153606000,PH153606041,PH153600000
215520,Pindolonan PS,PS,Public,7.981312,124.364619,Pindolonan,Bubong,LANAO DEL SUR,PH153606000,PH153601020,PH153600000
215503,Polayagan PS,PS,Public,7.987076,124.374,Polayagan,Bubong,LANAO DEL SUR,PH153606000,PH153606045,PH153600000
133256,Rogero ES,ES,Public,7.997623,124.41214,Rogero,Bubong,LANAO DEL SUR,PH153606000,PH153606049,PH153600000
133257,Sunggod Malungun ES,ES,Public,7.979235,124.385675,Sunggod,Bubong,LANAO DEL SUR,PH153606000,PH153606052,PH153600000
324601,Datu Mamintal Adiong Mem. NHSl,SHS,Public,7.988611,124.364167,Madanding,Bubong,LANAO DEL SUR,PH153606000,PH153601018,PH153600000
318116,East Bayabao Integrated NHS Of Vocational Technology,SHS,Public,7.987222,124.368333,Pendogoan,Bubong,LANAO DEL SUR,PH153606000,PH153606041,PH153600000
304977,Sarip MNHS,JHS,Public,7.98342,124.385118,Montiaan,Bubong,LANAO DEL SUR,PH153606000,PH153606033,PH153600000
216524,Ampuan ES,ES,Public,7.40934,124.358215,Ampuan,Buldon,MAGUINDANAO,PH153802000,PH153802001,PH153800000
133912,Aratuc PS,PS,Public,7.390266,124.351601,Aratuc,Buldon,MAGUINDANAO,PH153802000,PH153802002,PH153800000
253012,Asliya ES,ES,Public,7.516742,124.365185,Calaan (Pob.),Buldon,MAGUINDANAO,PH153802000,PH153802007,PH153800000
133913,Baguiangen ES,ES,Public,7.540345,124.381589,Karim,Buldon,MAGUINDANAO,PH153802000,PH153802008,PH153800000
133914,Buldon CES,CES,Public,7.511147,124.370926,Calaan (Pob.),Buldon,MAGUINDANAO,PH153802000,PH153802007,PH153800000
216580,Caruisan PS,PS,Public,7.476146,124.369009,Rumidas,Buldon,MAGUINDANAO,PH153802000,PH153802025,PH153800000
133915,Central Edcor ES,ES,Public,7.44185,124.407,Dinganen,Buldon,MAGUINDANAO,PH153802000,PH153802009,PH153800000
216640,Central Oring PS,PS,Public,7.42928,124.384333,Oring,Buldon,MAGUINDANAO,PH153802000,PH153802021,PH153800000
216578,Datu Abolais A. Manalao PS,PS,Public,7.423272,124.421806,Dinganen,Buldon,MAGUINDANAO,PH153802000,PH153802009,PH153800000
216581,Datu Abolais Manalao PS,PS,Public,7.439323,124.371831,Oring,Buldon,MAGUINDANAO,PH153802000,PH153802021,PH153800000
253014,Dimagalen ES,ES,Public,7.545947,124.391603,Karim,Buldon,MAGUINDANAO,PH153802000,PH153802008,PH153800000
133916,Dinganen CES,CES,Public,7.412633,124.413,Dinganen,Buldon,MAGUINDANAO,PH153802000,PH153802009,PH153800000
133917,Edbul ES,ES,Public,7.442389,124.394745,Edcor (Gallego Edcor),Buldon,MAGUINDANAO,PH153802000,PH153802011,PH153800000
133919,Karim ES,ES,Public,7.53477,124.37265,Karim,Buldon,MAGUINDANAO,PH153802000,PH153802008,PH153800000
133920,Kulimpang ES,ES,Public,7.506945,124.388336,Kulimpang,Buldon,MAGUINDANAO,PH153802000,PH153802012,PH153800000
133921,Lower Dinganen PS,PS,Public,7.3994,124.413367,Dinganen,Buldon,MAGUINDANAO,PH153802000,PH153802009,PH153800000
133922,Makalian ES,ES,Public,7.399726,124.394303,Edcor (Gallego Edcor),Buldon,MAGUINDANAO,PH153802000,PH153802011,PH153800000
133923,Mataya  ES,ES,Public,7.48945,124.371,Mataya,Buldon,MAGUINDANAO,PH153802000,PH153802017,PH153800000
133924,Minabay ES,ES,Public,7.541403,124.369344,Minabay,Buldon,MAGUINDANAO,PH153802000,PH153818011,PH153800000
133925,"Nuyo, ES",ES,Public,7.463617,124.407494,Nuyo,Buldon,MAGUINDANAO,PH153802000,PH153802020,PH153800000
133927,Pantawan PS,PS,Public,7.519023,124.403086,Pantawan,Buldon,MAGUINDANAO,PH153802000,PH153802022,PH153800000
133928,Piers PS,PS,Public,7.525291,124.383447,Piers,Buldon,MAGUINDANAO,PH153802000,PH153802023,PH153800000
216582,Pinadzangca PS,PS,Public,7.523843,124.360893,Calaan (Pob.),Buldon,MAGUINDANAO,PH153802000,PH153802007,PH153800000
133929,Potri Dabaleig ES,ES,Public,7.511161,124.381884,Kulimpang,Buldon,MAGUINDANAO,PH153802000,PH153802012,PH153800000
133930,Raranaon ES,ES,Public,7.456983,124.371,Cabayuan,Buldon,MAGUINDANAO,PH153802000,PH153802005,PH153800000
262501,Royod PS,PS,Public,7.443878,124.382324,Edcor (Gallego Edcor),Buldon,MAGUINDANAO,PH153802000,PH153802011,PH153800000
133931,Rumidas PS,PS,Public,7.495016,124.356197,Rumidas,Buldon,MAGUINDANAO,PH153802000,PH153802025,PH153800000
133932,Tambak PS,PS,Public,7.546667,124.365733,Minabay,Buldon,MAGUINDANAO,PH153802000,PH153818011,PH153800000
305000,B. Gallego-Edcor NHS,JHS,Public,7.442254,124.394345,Edcor (Gallego Edcor),Buldon,MAGUINDANAO,PH153802000,PH153802011,PH153800000
305007,Dinganen-Buldon NHS,SHS,Public,7.420667,124.411,Dinganen,Buldon,MAGUINDANAO,PH153802000,PH153802009,PH153800000
318302,Karim NHS,JHS,Public,7.534791,124.371438,Karim,Buldon,MAGUINDANAO,PH153802000,PH153802008,PH153800000
406068,Jamiat Buldon Al-Islamia,PJHS,Private,7.515116667,124.3710167,Calaan (Pob.),BULDON,MAGUINDANAO,PH153802000,PH153802007,PH153800000
133945,Datu Idon S'pi ES,ES,Public,6.729684,124.796224,Poblacion,Buluan,MAGUINDANAO,PH153803000,PH153803039,PH153800000
133935,Datu Luminog Mangelen PES,CES,Public,6.715325,124.791538,Poblacion,Buluan,MAGUINDANAO,PH153803000,PH153803039,PH153800000
133936,Datu Yuseff Paglas ES,ES,Public,6.716546,124.793466,Poblacion,Buluan,MAGUINDANAO,PH153803000,PH153803039,PH153800000
476519,"Buluan Technical Educational School of Life, Inc.",PES,Private,,,Poblacion,Buluan,MAGUINDANAO,PH153803000,PH153803039,PH153800000
